battery_id,type,test_id,uid,filename,start_time,start_datetime,ambient_temperature,Cycle,Capacity,Capacity_Cycle,Re,Rct,Initial_Capacity,EOL_Threshold,EOL_Cycle,RUL,SOH,Status
B0005,discharge,540,5661,05661.csv,[2008.       5.      22.      20.      59.      50.203],,24,540,1.318293040102702,148,,,1.8564874208181572,1.4851899366545258,100,0,71.01,위험
B0005,discharge,544,5665,05665.csv,[2008.       5.      23.      12.      13.      16.359],,24,544,1.323872422244268,149,,,1.8564874208181572,1.4851899366545258,100,0,71.31,위험
B0005,discharge,547,5668,05668.csv,[2008.       5.      23.      20.      14.      29.875],,24,547,1.3601216766554785,150,,,1.8564874208181572,1.4851899366545258,100,0,73.26,위험
B0005,discharge,551,5672,05672.csv,[2.0080e+03 5.0000e+00 2.4000e+01 1.0000e+00 9.0000e+00 2.1562e+01],,24,551,1.3395306867947354,151,,,1.8564874208181572,1.4851899366545258,100,0,72.15,위험
B0005,discharge,555,5676,05676.csv,[2008.       5.      24.       6.       0.      20.156],,24,555,1.3290286565120697,152,,,1.8564874208181572,1.4851899366545258,100,0,71.59,위험
B0005,discharge,559,5680,05680.csv,[2008.       5.      24.      10.      42.      50.484],,24,559,1.3236741274998955,153,,,1.8564874208181572,1.4851899366545258,100,0,71.3,위험
B0005,discharge,563,5684,05684.csv,[2008.       5.      24.      15.      31.      10.593],,24,563,1.318633896753293,154,,,1.8564874208181572,1.4851899366545258,100,0,71.03,위험
B0005,discharge,567,5688,05688.csv,[2008.       5.      24.      20.      21.      13.437],,24,567,1.3134751321324272,155,,,1.8564874208181572,1.4851899366545258,100,0,70.75,위험
B0005,discharge,571,5692,05692.csv,[2.0080e+03 5.0000e+00 2.5000e+01 1.0000e+00 6.0000e+00 4.9828e+01],,24,571,1.3132020634442203,156,,,1.8564874208181572,1.4851899366545258,100,0,70.74,위험
B0005,discharge,575,5696,05696.csv,[2008.      5.     25.      5.     57.     17.89],,24,575,1.3077959946944353,157,,,1.8564874208181572,1.4851899366545258,100,0,70.44,위험
B0005,discharge,579,5700,05700.csv,[2008.       5.      25.      10.      51.      37.015],,24,579,1.3030329186405918,158,,,1.8564874208181572,1.4851899366545258,100,0,70.19,위험
B0005,discharge,583,5704,05704.csv,[2008.      5.     25.     15.     37.      8.89],,24,583,1.3033573559038203,159,,,1.8564874208181572,1.4851899366545258,100,0,70.21,위험
B0005,discharge,587,5708,05708.csv,[2008.       5.      25.      20.      23.       4.453],,24,587,1.3034100438655642,160,,,1.8564874208181572,1.4851899366545258,100,0,70.21,위험
B0005,discharge,591,5712,05712.csv,[2.008e+03 5.000e+00 2.600e+01 1.000e+00 1.300e+01 2.796e+00],,24,591,1.2978870806495706,161,,,1.8564874208181572,1.4851899366545258,100,0,69.91,위험
B0005,discharge,595,5716,05716.csv,[2.008e+03 5.000e+00 2.600e+01 6.000e+00 1.000e+00 8.171e+00],,24,595,1.2980735056918902,162,,,1.8564874208181572,1.4851899366545258,100,0,69.92,위험
B0005,discharge,599,5720,05720.csv,[2008.       5.      26.      10.      44.      38.468],,24,599,1.293463613844243,163,,,1.8564874208181572,1.4851899366545258,100,0,69.67,위험
B0005,discharge,603,5724,05724.csv,[2008.       5.      26.      15.      30.      43.968],,24,603,1.288003392619118,164,,,1.8564874208181572,1.4851899366545258,100,0,69.38,위험
B0005,discharge,607,5728,05728.csv,[2008.       5.      26.      20.      21.       4.921],,24,607,1.2874525221379407,165,,,1.8564874208181572,1.4851899366545258,100,0,69.35,위험
B0005,discharge,611,5732,05732.csv,[2008.       5.      27.      15.      52.      41.359],,24,611,1.3090153642307354,166,,,1.8564874208181572,1.4851899366545258,100,0,70.51,위험
B0005,discharge,613,5734,05734.csv,[2008.       5.      27.      20.      45.      42.125],,24,613,1.3250793286429356,167,,,1.8564874208181572,1.4851899366545258,100,0,71.38,위험
B0006,discharge,1,4506,04506.csv,[2.0080e+03 4.0000e+00 2.0000e+00 1.5000e+01 2.5000e+01 4.1593e+01],,24,1,2.035337591005598,0,,,2.035337591005598,1.6282700728044786,60,60,100.0,안정
B0006,discharge,3,4508,04508.csv,[2.0080e+03 4.0000e+00 2.0000e+00 1.9000e+01 4.3000e+01 4.8406e+01],,24,3,2.025140246031412,1,,,2.035337591005598,1.6282700728044786,60,59,99.5,안정
B0006,discharge,5,4510,04510.csv,[2.008e+03 4.000e+00 3.000e+00 0.000e+00 1.000e+00 6.687e+00],,24,5,2.013326371345464,2,,,2.035337591005598,1.6282700728044786,60,58,98.92,안정
B0006,discharge,7,4512,04512.csv,[2008.       4.       3.       4.      16.      37.375],,24,7,2.0132846655407413,3,,,2.035337591005598,1.6282700728044786,60,57,98.92,안정
B0006,discharge,9,4514,04514.csv,[2008.       4.       3.       8.      33.      25.703],,24,9,2.000528337624771,4,,,2.035337591005598,1.6282700728044786,60,56,98.29,안정
B0006,discharge,11,4516,04516.csv,[2008.       4.       3.      12.      55.      10.687],,24,11,2.0138990759931645,5,,,2.035337591005598,1.6282700728044786,60,55,98.95,안정
B0006,discharge,13,4518,04518.csv,[2008.       4.       3.      17.      17.      16.015],,24,13,2.013101105626967,6,,,2.035337591005598,1.6282700728044786,60,54,98.91,안정
B0006,discharge,15,4520,04520.csv,[2008.       4.       3.      21.      28.      14.718],,24,15,1.96878982627284,7,,,2.035337591005598,1.6282700728044786,60,53,96.73,안정
B0006,discharge,17,4522,04522.csv,[2.0080e+03 4.0000e+00 4.0000e+00 1.0000e+00 3.8000e+01 1.5218e+01],,24,17,1.9681661764334244,8,,,2.035337591005598,1.6282700728044786,60,52,96.7,안정
B0006,discharge,19,4524,04524.csv,[2008.       4.       4.       5.      48.       8.609],,24,19,1.9572307917560536,9,,,2.035337591005598,1.6282700728044786,60,51,96.16,안정
B0006,discharge,21,4526,04526.csv,[2008.       4.       4.       9.      57.      19.765],,24,21,1.9455991514129352,10,,,2.035337591005598,1.6282700728044786,60,50,95.59,안정
B0006,discharge,24,4529,04529.csv,[2008.       4.       4.      17.      56.      27.609],,24,24,1.934750504484113,11,,,2.035337591005598,1.6282700728044786,60,49,95.06,안정
B0006,discharge,26,4531,04531.csv,[2.0080e+03 4.0000e+00 4.0000e+00 2.2000e+01 1.0000e+00 5.4671e+01],,24,26,1.9232799539368028,12,,,2.035337591005598,1.6282700728044786,60,48,94.49,안정
B0006,discharge,28,4533,04533.csv,[2.0080e+03 4.0000e+00 5.0000e+00 2.0000e+00 2.0000e+01 2.6703e+01],,24,28,1.911889930948487,13,,,2.035337591005598,1.6282700728044786,60,47,93.93,안정
B0006,discharge,30,4535,04535.csv,[2.008e+03 4.000e+00 5.000e+00 6.000e+00 2.500e+01 1.890e+00],,24,30,1.9010667141979305,14,,,2.035337591005598,1.6282700728044786,60,46,93.4,안정
B0006,discharge,32,4537,04537.csv,[2008.       4.       5.      10.      30.      32.312],,24,32,1.8891989948061456,15,,,2.035337591005598,1.6282700728044786,60,45,92.82,안정
B0006,discharge,34,4539,04539.csv,[2008.       4.       5.      14.      34.      41.468],,24,34,1.878278372248849,16,,,2.035337591005598,1.6282700728044786,60,44,92.28,안정
B0006,discharge,36,4541,04541.csv,[2008.       4.       5.      18.      39.      25.218],,24,36,1.8675697161520208,17,,,2.035337591005598,1.6282700728044786,60,43,91.76,안정
B0006,discharge,38,4543,04543.csv,[2008.       4.       5.      22.      46.      35.484],,24,38,1.8675892574453767,18,,,2.035337591005598,1.6282700728044786,60,42,91.76,안정
B0006,discharge,41,4546,04546.csv,[2008.       4.      18.      21.      10.      19.796],,24,41,1.979626548250818,19,,,2.035337591005598,1.6282700728044786,60,41,97.26,안정
B0006,discharge,45,4550,04550.csv,[2008    4   19    2   29    9],,24,45,1.9575499080884025,20,,,2.035337591005598,1.6282700728044786,60,40,96.18,안정
B0006,discharge,49,4554,04554.csv,[2008.       4.      19.       7.      47.      15.703],,24,49,1.9458150170787551,21,,,2.035337591005598,1.6282700728044786,60,39,95.6,안정
B0006,discharge,53,4558,04558.csv,[2.0080e+03 4.0000e+00 1.9000e+01 1.3000e+01 1.0000e+00 4.2562e+01],,24,53,1.9242461121680092,22,,,2.035337591005598,1.6282700728044786,60,38,94.54,안정
B0006,discharge,57,4562,04562.csv,[2008.       4.      19.      18.      27.      29.828],,24,57,1.945981133142164,23,,,2.035337591005598,1.6282700728044786,60,37,95.61,안정
B0006,discharge,61,4566,04566.csv,[2008.       4.      19.      23.      41.      55.687],,24,61,1.901407930553079,24,,,2.035337591005598,1.6282700728044786,60,36,93.42,안정
B0006,discharge,65,4570,04570.csv,[2008.       4.      20.       4.      54.      41.734],,24,65,1.878674213680085,25,,,2.035337591005598,1.6282700728044786,60,35,92.3,안정
B0006,discharge,69,4574,04574.csv,[2008.       4.      20.      10.      16.      28.859],,24,69,1.8683061328264217,26,,,2.035337591005598,1.6282700728044786,60,34,91.79,안정
B0006,discharge,73,4578,04578.csv,[2008.       4.      20.      15.      37.       5.281],,24,73,1.8560244070083,27,,,2.035337591005598,1.6282700728044786,60,33,91.19,안정
B0006,discharge,77,4582,04582.csv,[2008.       4.      20.      20.      50.      38.921],,24,77,1.8451997961855775,28,,,2.035337591005598,1.6282700728044786,60,32,90.66,안정
B0006,discharge,81,4586,04586.csv,[2.008e+03 4.000e+00 2.100e+01 2.000e+00 1.500e+01 2.921e+00],,24,81,1.857228890885317,29,,,2.035337591005598,1.6282700728044786,60,31,91.25,안정
B0006,discharge,85,4590,04590.csv,[2008.       4.      22.      15.      33.      49.875],,24,85,1.9247760889090637,30,,,2.035337591005598,1.6282700728044786,60,30,94.57,안정
B0006,discharge,89,4594,04594.csv,[2008.       4.      22.      20.      26.      18.921],,24,89,1.8822317526092551,31,,,2.035337591005598,1.6282700728044786,60,29,92.48,안정
B0006,discharge,93,4598,04598.csv,[2.0080e+03 4.0000e+00 2.3000e+01 1.0000e+00 1.8000e+01 1.1796e+01],,24,93,1.855276687885587,32,,,2.035337591005598,1.6282700728044786,60,28,91.15,안정
B0006,discharge,97,4602,04602.csv,[2008.       4.      23.       6.      18.      19.921],,24,97,1.839250891718188,33,,,2.035337591005598,1.6282700728044786,60,27,90.37,안정
B0006,discharge,101,4606,04606.csv,[2.008e+03 4.000e+00 2.300e+01 1.100e+01 8.000e+00 3.120e-01],,24,101,1.8185396073994429,34,,,2.035337591005598,1.6282700728044786,60,26,89.35,주의
B0006,discharge,105,4610,04610.csv,[2008.       4.      23.      16.       6.      25.171],,24,105,1.8134770059567056,35,,,2.035337591005598,1.6282700728044786,60,25,89.1,주의
B0006,discharge,109,4614,04614.csv,[2.0080e+03 4.0000e+00 2.3000e+01 2.1000e+01 2.0000e+00 5.8296e+01],,24,109,1.7971018450305436,36,,,2.035337591005598,1.6282700728044786,60,24,88.3,주의
B0006,discharge,113,4618,04618.csv,[2.008e+03 4.000e+00 2.400e+01 1.000e+00 5.100e+01 3.389e+01],,24,113,1.7810046294120476,37,,,2.035337591005598,1.6282700728044786,60,23,87.5,주의
B0006,discharge,117,4622,04622.csv,[2.008e+03 4.000e+00 2.400e+01 6.000e+00 5.000e+01 3.100e-02],,24,117,1.7710130422682329,38,,,2.035337591005598,1.6282700728044786,60,22,87.01,주의
B0006,discharge,121,4626,04626.csv,[2008.       4.      24.      11.      49.      24.281],,24,121,1.7604712448170945,39,,,2.035337591005598,1.6282700728044786,60,21,86.5,주의
B0006,discharge,125,4630,04630.csv,[2008.       4.      24.      16.      45.      56.015],,24,125,1.7502913788006589,40,,,2.035337591005598,1.6282700728044786,60,20,86.0,주의
B0006,discharge,129,4634,04634.csv,[2008.       4.      24.      21.      38.      11.078],,24,129,1.7394925037732578,41,,,2.035337591005598,1.6282700728044786,60,19,85.46,주의
B0006,discharge,133,4638,04638.csv,[2008.       4.      25.      12.       3.      44.093],,24,133,1.7546766553637203,42,,,2.035337591005598,1.6282700728044786,60,18,86.21,주의
B0006,discharge,135,4640,04640.csv,[2008.       4.      25.      20.       3.      55.921],,24,135,1.7659390941842177,43,,,2.035337591005598,1.6282700728044786,60,17,86.76,주의
B0006,discharge,139,4644,04644.csv,[2.0080e+03 4.0000e+00 2.6000e+01 1.0000e+00 4.0000e+00 3.5718e+01],,24,139,1.7337887419624838,44,,,2.035337591005598,1.6282700728044786,60,16,85.18,주의
B0006,discharge,143,4648,04648.csv,[2008.      4.     26.      5.     57.     35.14],,24,143,1.713325912040734,45,,,2.035337591005598,1.6282700728044786,60,15,84.18,주의
B0006,discharge,147,4652,04652.csv,[2008.       4.      26.      10.      58.      25.843],,24,147,1.7024077813673466,46,,,2.035337591005598,1.6282700728044786,60,14,83.64,주의
B0006,discharge,149,4654,04654.csv,[2008.       4.      29.      12.      15.      56.953],,24,149,1.82371946178183,47,,,2.035337591005598,1.6282700728044786,60,13,89.6,주의
B0006,discharge,153,4658,04658.csv,[2008.       4.      29.      17.       5.      27.781],,24,153,1.8081284050314708,48,,,2.035337591005598,1.6282700728044786,60,12,88.84,주의
B0006,discharge,157,4662,04662.csv,[2008.      4.     29.     22.      0.      4.75],,24,157,1.7757610945034283,49,,,2.035337591005598,1.6282700728044786,60,11,87.25,주의
B0006,discharge,161,4666,04666.csv,[2.0080e+03 4.0000e+00 3.0000e+01 2.0000e+00 4.3000e+01 5.5312e+01],,24,161,1.7447409841836798,50,,,2.035337591005598,1.6282700728044786,60,10,85.72,주의
B0006,discharge,165,4670,04670.csv,[2008.       4.      30.       7.      41.      42.578],,24,165,1.729207034132373,51,,,2.035337591005598,1.6282700728044786,60,9,84.96,위험
B0006,discharge,169,4674,04674.csv,[2008.       4.      30.      12.      28.      49.265],,24,169,1.7081086552553244,52,,,2.035337591005598,1.6282700728044786,60,8,83.92,위험
B0006,discharge,173,4678,04678.csv,[2008.      4.     30.     17.     20.     16.14],,24,173,1.6975954237461768,53,,,2.035337591005598,1.6282700728044786,60,7,83.41,위험
B0006,discharge,177,4682,04682.csv,[2008.       4.      30.      22.      14.      54.062],,24,177,1.6820634524029463,54,,,2.035337591005598,1.6282700728044786,60,6,82.64,위험
B0006,discharge,181,4686,04686.csv,[2.008e+03 5.000e+00 1.000e+00 3.000e+00 1.500e+01 3.314e+01],,24,181,1.6714768322295086,55,,,2.035337591005598,1.6282700728044786,60,5,82.12,위험
B0006,discharge,185,4690,04690.csv,[2.008e+03 5.000e+00 1.000e+00 8.000e+00 1.600e+01 3.343e+00],,24,185,1.6607591387047655,56,,,2.035337591005598,1.6282700728044786,60,4,81.6,위험
B0006,discharge,189,4694,04694.csv,[2.0080e+03 5.0000e+00 1.0000e+00 1.3000e+01 1.4000e+01 2.4875e+01],,24,189,1.651121015038069,57,,,2.035337591005598,1.6282700728044786,60,3,81.12,위험
B0006,discharge,193,4698,04698.csv,[2.0080e+03 5.0000e+00 1.0000e+00 1.8000e+01 1.1000e+01 1.0984e+01],,24,193,1.640134925619093,58,,,2.035337591005598,1.6282700728044786,60,2,80.58,위험
B0006,discharge,197,4702,04702.csv,[2.0080e+03 5.0000e+00 1.0000e+00 2.3000e+01 1.0000e+01 1.5265e+01],,24,197,1.629199941616544,59,,,2.035337591005598,1.6282700728044786,60,1,80.05,위험
B0006,discharge,201,4706,04706.csv,[2.0080e+03 5.0000e+00 2.0000e+00 3.0000e+00 5.3000e+01 3.4765e+01],,24,201,1.6088496302961666,60,,,2.035337591005598,1.6282700728044786,60,0,79.05,위험
B0006,discharge,205,4710,04710.csv,[2.0080e+03 5.0000e+00 2.0000e+00 8.0000e+00 4.4000e+01 4.0859e+01],,24,205,1.6035244898969248,61,,,2.035337591005598,1.6282700728044786,60,0,78.78,위험
B0006,discharge,209,4714,04714.csv,[2.008e+03 5.000e+00 2.000e+00 1.300e+01 4.300e+01 5.093e+00],,24,209,1.5989712144027983,62,,,2.035337591005598,1.6282700728044786,60,0,78.56,위험
B0006,discharge,213,4718,04718.csv,[2.0080e+03 5.0000e+00 2.0000e+00 1.9000e+01 7.0000e+00 4.8359e+01],,24,213,1.5876273123575604,63,,,2.035337591005598,1.6282700728044786,60,0,78.0,위험
B0006,discharge,215,4720,04720.csv,[2.0080e+03 5.0000e+00 2.0000e+00 2.3000e+01 2.4000e+01 1.7687e+01],,24,215,1.5829719744686166,64,,,2.035337591005598,1.6282700728044786,60,0,77.77,위험
B0006,discharge,219,4724,04724.csv,[2008.       5.       3.       4.      13.       8.609],,24,219,1.567137636713563,65,,,2.035337591005598,1.6282700728044786,60,0,77.0,위험
B0006,discharge,223,4728,04728.csv,[2008.       5.       3.       9.      10.      19.812],,24,223,1.5613446139713882,66,,,2.035337591005598,1.6282700728044786,60,0,76.71,위험
B0006,discharge,227,4732,04732.csv,[2008.       5.       3.      14.       4.      34.187],,24,227,1.551171189279042,67,,,2.035337591005598,1.6282700728044786,60,0,76.21,위험
B0006,discharge,231,4736,04736.csv,[2008.       5.       3.      18.      58.      13.468],,24,231,1.5406741606295171,68,,,2.035337591005598,1.6282700728044786,60,0,75.7,위험
B0006,discharge,235,4740,04740.csv,[2008.       5.       3.      23.      42.      30.093],,24,235,1.5253138744624433,69,,,2.035337591005598,1.6282700728044786,60,0,74.94,위험
B0006,discharge,239,4744,04744.csv,[2008    5    4    4   41   40],,24,239,1.5301570318067428,70,,,2.035337591005598,1.6282700728044786,60,0,75.18,위험
B0006,discharge,243,4748,04748.csv,[2008.       5.       4.       9.      40.      11.906],,24,243,1.524656683447409,71,,,2.035337591005598,1.6282700728044786,60,0,74.91,위험
B0006,discharge,247,4752,04752.csv,[2008.       5.       4.      14.      38.      13.359],,24,247,1.5145492986655429,72,,,2.035337591005598,1.6282700728044786,60,0,74.41,위험
B0006,discharge,251,4756,04756.csv,[2008.      5.      4.     19.     37.      7.89],,24,251,1.509391504602082,73,,,2.035337591005598,1.6282700728044786,60,0,74.16,위험
B0006,discharge,255,4760,04760.csv,[2008.       5.       5.       0.      35.      53.968],,24,255,1.5039974333050703,74,,,2.035337591005598,1.6282700728044786,60,0,73.89,위험
B0006,discharge,259,4764,04764.csv,[2008.       5.       5.       5.      28.      13.937],,24,259,1.4935201918040188,75,,,2.035337591005598,1.6282700728044786,60,0,73.38,위험
B0006,discharge,263,4768,04768.csv,[2008.     5.     5.    11.    41.    31.5],,24,263,1.4876323024497422,76,,,2.035337591005598,1.6282700728044786,60,0,73.09,위험
B0006,discharge,265,4770,04770.csv,[2008.       5.       5.      20.      40.       8.562],,24,265,1.5302876214401704,77,,,2.035337591005598,1.6282700728044786,60,0,75.19,위험
B0006,discharge,269,4774,04774.csv,[2.0080e+03 5.0000e+00 6.0000e+00 1.0000e+00 3.8000e+01 4.6265e+01],,24,269,1.5040760088360112,78,,,2.035337591005598,1.6282700728044786,60,0,73.9,위험
B0006,discharge,273,4778,04778.csv,[2008.       5.       6.       6.      37.       6.296],,24,273,1.4887593608730894,79,,,2.035337591005598,1.6282700728044786,60,0,73.15,위험
B0006,discharge,277,4782,04782.csv,[2008.       5.       6.      11.      25.      21.031],,24,277,1.4782779285546637,80,,,2.035337591005598,1.6282700728044786,60,0,72.63,위험
B0006,discharge,281,4786,04786.csv,[2008.       5.       6.      16.      23.      36.296],,24,281,1.478459982215684,81,,,2.035337591005598,1.6282700728044786,60,0,72.64,위험
B0006,discharge,285,4790,04790.csv,[2008.       5.       6.      21.      21.      49.265],,24,285,1.473214844899973,82,,,2.035337591005598,1.6282700728044786,60,0,72.38,위험
B0006,discharge,289,4794,04794.csv,[2.0080e+03 5.0000e+00 7.0000e+00 2.0000e+00 1.7000e+01 2.5156e+01],,24,289,1.4675164935067897,83,,,2.035337591005598,1.6282700728044786,60,0,72.1,위험
B0006,discharge,293,4798,04798.csv,[2008.       5.       7.       7.       4.       2.109],,24,293,1.4516292657521337,84,,,2.035337591005598,1.6282700728044786,60,0,71.32,위험
B0006,discharge,297,4802,04802.csv,[2.0080e+03 5.0000e+00 7.0000e+00 1.2000e+01 1.0000e+00 4.9906e+01],,24,297,1.4519237720967175,85,,,2.035337591005598,1.6282700728044786,60,0,71.34,위험
B0006,discharge,301,4806,04806.csv,[2008.       5.       7.      16.      59.      29.937],,24,301,1.4471484694777743,86,,,2.035337591005598,1.6282700728044786,60,0,71.1,위험
B0006,discharge,305,4810,04810.csv,[2008.       5.       7.      21.      56.       9.656],,24,305,1.4468538105659885,87,,,2.035337591005598,1.6282700728044786,60,0,71.09,위험
B0006,discharge,309,4814,04814.csv,[2.0080e+03 5.0000e+00 8.0000e+00 2.0000e+00 5.3000e+01 4.9937e+01],,24,309,1.4416741930284678,88,,,2.035337591005598,1.6282700728044786,60,0,70.83,위험
B0006,discharge,312,4817,04817.csv,[2008    5    9   12   25    7],,24,312,1.5935866593100128,89,,,2.035337591005598,1.6282700728044786,60,0,78.3,위험
B0006,discharge,315,4820,04820.csv,[2008.       5.       9.      20.      28.       9.734],,24,315,1.5463902376915637,90,,,2.035337591005598,1.6282700728044786,60,0,75.98,위험
B0006,discharge,319,4824,04824.csv,[2.008e+03 5.000e+00 1.000e+01 1.000e+00 2.100e+01 5.650e+01],,24,319,1.51470559175661,91,,,2.035337591005598,1.6282700728044786,60,0,74.42,위험
B0006,discharge,323,4828,04828.csv,[2008    5   10    6   18   12],,24,323,1.4989786083335404,92,,,2.035337591005598,1.6282700728044786,60,0,73.65,위험
B0006,discharge,327,4832,04832.csv,[2008.       5.      10.      11.      16.       4.843],,24,327,1.4831110745410492,93,,,2.035337591005598,1.6282700728044786,60,0,72.87,위험
B0006,discharge,331,4836,04836.csv,[2008.       5.      10.      16.      11.      56.109],,24,331,1.4729664825468278,94,,,2.035337591005598,1.6282700728044786,60,0,72.37,위험
B0006,discharge,335,4840,04840.csv,[2008.       5.      10.      21.       7.      54.625],,24,335,1.4627604396099307,95,,,2.035337591005598,1.6282700728044786,60,0,71.87,위험
B0006,discharge,339,4844,04844.csv,[2.0080e+03 5.0000e+00 1.1000e+01 2.0000e+00 5.0000e+00 2.1796e+01],,24,339,1.4518364681062514,96,,,2.035337591005598,1.6282700728044786,60,0,71.33,위험
B0006,discharge,343,4848,04848.csv,[2008.       5.      11.       6.      55.      27.734],,24,343,1.4468670644030392,97,,,2.035337591005598,1.6282700728044786,60,0,71.09,위험
B0006,discharge,347,4852,04852.csv,[2008.       5.      11.      11.      52.      47.187],,24,347,1.441380399427779,98,,,2.035337591005598,1.6282700728044786,60,0,70.82,위험
B0006,discharge,351,4856,04856.csv,[2008.       5.      11.      16.      49.      58.921],,24,351,1.431210744960774,99,,,2.035337591005598,1.6282700728044786,60,0,70.32,위험
B0006,discharge,355,4860,04860.csv,[2008.       5.      11.      21.      47.      12.843],,24,355,1.4260247179525716,100,,,2.035337591005598,1.6282700728044786,60,0,70.06,위험
B0006,discharge,359,4864,04864.csv,[2.0080e+03 5.0000e+00 1.2000e+01 2.0000e+00 3.6000e+01 5.8921e+01],,24,359,1.420487649966195,101,,,2.035337591005598,1.6282700728044786,60,0,69.79,위험
B0006,discharge,363,4868,04868.csv,[2008.       5.      12.      12.      56.      34.781],,24,363,1.4207006230355006,102,,,2.035337591005598,1.6282700728044786,60,0,69.8,위험
B0006,discharge,366,4871,04871.csv,[2008.       5.      12.      18.      59.      59.453],,24,366,1.452255804330839,103,,,2.035337591005598,1.6282700728044786,60,0,71.35,위험
B0006,discharge,370,4875,04875.csv,[2008.       5.      12.      23.      53.      17.609],,24,370,1.431557632772571,104,,,2.035337591005598,1.6282700728044786,60,0,70.34,위험
B0006,discharge,374,4879,04879.csv,[2008.       5.      13.       4.      35.      25.359],,24,374,1.415015751158943,105,,,2.035337591005598,1.6282700728044786,60,0,69.52,위험
B0006,discharge,378,4883,04883.csv,[2008.       5.      13.       9.      24.       4.718],,24,378,1.4097311506517451,106,,,2.035337591005598,1.6282700728044786,60,0,69.26,위험
B0006,discharge,382,4887,04887.csv,[2008.       5.      13.      14.      20.      24.937],,24,382,1.404917318129309,107,,,2.035337591005598,1.6282700728044786,60,0,69.03,위험
B0006,discharge,386,4891,04891.csv,[2008.       5.      13.      19.       4.      20.531],,24,386,1.395164296571563,108,,,2.035337591005598,1.6282700728044786,60,0,68.55,위험
B0006,discharge,390,4895,04895.csv,[2008.       5.      13.      23.      59.      26.015],,24,390,1.3945343832614077,109,,,2.035337591005598,1.6282700728044786,60,0,68.52,위험
B0006,discharge,394,4899,04899.csv,[2008.       5.      14.       4.      55.      57.453],,24,394,1.3893171179312644,110,,,2.035337591005598,1.6282700728044786,60,0,68.26,위험
B0006,discharge,398,4903,04903.csv,[2008.       5.      14.       9.      52.      22.062],,24,398,1.3838379472327809,111,,,2.035337591005598,1.6282700728044786,60,0,67.99,위험
B0006,discharge,402,4907,04907.csv,[2008.       5.      14.      14.      35.      22.515],,24,402,1.3736814238195123,112,,,2.035337591005598,1.6282700728044786,60,0,67.49,위험
B0006,discharge,406,4911,04911.csv,[2008.      5.     14.     19.     31.     39.39],,24,406,1.3786059891863676,113,,,2.035337591005598,1.6282700728044786,60,0,67.73,위험
B0006,discharge,410,4915,04915.csv,[2008.       5.      15.       0.      27.      55.625],,24,410,1.3737600299108574,114,,,2.035337591005598,1.6282700728044786,60,0,67.5,위험
B0006,discharge,414,4919,04919.csv,[2008.      5.     15.      5.     24.      4.89],,24,414,1.3682580583942712,115,,,2.035337591005598,1.6282700728044786,60,0,67.23,위험
B0006,discharge,418,4923,04923.csv,[2008.       5.      15.      10.      20.       3.875],,24,418,1.3633024037317505,116,,,2.035337591005598,1.6282700728044786,60,0,66.98,위험
B0006,discharge,422,4927,04927.csv,[2008.       5.      15.      15.      10.      59.437],,24,422,1.35809661401726,117,,,2.035337591005598,1.6282700728044786,60,0,66.73,위험
B0006,discharge,426,4931,04931.csv,[2008.      5.     15.     19.     56.     47.39],,24,426,1.353269090999531,118,,,2.035337591005598,1.6282700728044786,60,0,66.49,위험
B0006,discharge,430,4935,04935.csv,[2008.       5.      16.      16.      54.      59.812],,24,430,1.3841605738237488,119,,,2.035337591005598,1.6282700728044786,60,0,68.01,위험
B0006,discharge,432,4937,04937.csv,[2008.       5.      16.      21.      37.      39.671],,24,432,1.4051467790651473,120,,,2.035337591005598,1.6282700728044786,60,0,69.04,위험
B0006,discharge,436,4941,04941.csv,[2.0080e+03 5.0000e+00 1.7000e+01 2.0000e+00 3.2000e+01 1.3968e+01],,24,436,1.378719022627353,121,,,2.035337591005598,1.6282700728044786,60,0,67.74,위험
B0006,discharge,440,4945,04945.csv,[2008.       5.      17.       7.      25.      19.906],,24,440,1.3682657783199066,122,,,2.035337591005598,1.6282700728044786,60,0,67.23,위험
B0006,discharge,444,4949,04949.csv,[2008.      5.     17.     12.     21.     15.89],,24,444,1.3573151296618016,123,,,2.035337591005598,1.6282700728044786,60,0,66.69,위험
B0006,discharge,448,4953,04953.csv,[2008.       5.      17.      17.      15.      37.281],,24,448,1.3524934638801596,124,,,2.035337591005598,1.6282700728044786,60,0,66.45,위험
B0006,discharge,452,4957,04957.csv,[2008.       5.      17.      22.      10.      51.218],,24,452,1.3474099151661236,125,,,2.035337591005598,1.6282700728044786,60,0,66.2,위험
B0006,discharge,456,4961,04961.csv,[2008.       5.      18.       3.       5.      19.265],,24,456,1.3370075130842318,126,,,2.035337591005598,1.6282700728044786,60,0,65.69,위험
B0006,discharge,460,4965,04965.csv,[2008.       5.      18.       8.       0.      50.421],,24,460,1.3312352966718526,127,,,2.035337591005598,1.6282700728044786,60,0,65.41,위험
B0006,discharge,464,4969,04969.csv,[2008.       5.      18.      12.      44.      48.437],,24,464,1.3259303781727645,128,,,2.035337591005598,1.6282700728044786,60,0,65.15,위험
B0006,discharge,468,4973,04973.csv,[2008.       5.      18.      17.      36.      29.734],,24,468,1.321578743867529,129,,,2.035337591005598,1.6282700728044786,60,0,64.93,위험
