global_cycle,cha_t_cycle,cha_start,cha_time,cha_V_first,cha_V_last,cha_V_diff,cha_V_mean,cha_V_max,cha_V_min,cha_I_first,cha_I_last,cha_I_diff,cha_I_mean,cha_I_max,cha_I_min,cha_V_chg_first,cha_V_chg_last,cha_V_chg_diff,cha_I_chg_first,cha_I_chg_last,cha_I_chg_diff,cha_T_max,cha_T_mean,cha_imp,imp_t_cycle,imp_start,imp_Re,imp_Rct,imp1_Battery_impedance_real,imp1_Battery_impedance_imag,imp1_Battery_impedance_mag,imp_dis,cha_dis,dis_t_cycle,dis_start,dis_time,dis_V_first,dis_V_last,dis_V_diff,dis_V_mean,dis_V_max,dis_V_min,dis_V_load_mean,dis_I_load_mean,dis_I_first,dis_I_last,dis_I_diff,dis_I_mean,dis_I_max,dis_I_min,dis_T_max,dis_T_mean,dis_Capacity,SOH_target,dis_IR_drop,cha_t_cv_start,cha_ratio_cc,dis_dV_dQ_early,RUL,is_EOL,dis_imp2,imp2_t_cycle,imp2_start,imp2_Re,imp2_Rct,dis_cha,imp2_cha,cha_T_first,cha_T_last,cha_T_diff,cha_T_min,dis_T_first,dis_T_last,dis_T_diff,dis_T_min,imp1_Sense_current_real,imp1_Sense_current_imag,imp1_Sense_current_mag,imp1_Battery_current_real,imp1_Battery_current_imag,imp1_Battery_current_mag,imp1_Current_ratio_real,imp1_Current_ratio_imag,imp1_Current_ratio_mag,imp1_Rectified_Impedance_real,imp1_Rectified_Impedance_imag,imp1_Rectified_Impedance_mag,imp2_Sense_current_real,imp2_Sense_current_imag,imp2_Sense_current_mag,imp2_Battery_current_real,imp2_Battery_current_imag,imp2_Battery_current_mag,imp2_Current_ratio_real,imp2_Current_ratio_imag,imp2_Current_ratio_mag,imp2_Battery_impedance_real,imp2_Battery_impedance_imag,imp2_Battery_impedance_mag,imp2_Rectified_Impedance_real,imp2_Rectified_Impedance_imag,imp2_Rectified_Impedance_mag,imp_Re_status,imp_Rct_status,imp1_Sense_current_real_status,imp1_Sense_current_imag_status,imp1_Sense_current_mag_status,imp1_Battery_current_real_status,imp1_Battery_current_imag_status,imp1_Battery_current_mag_status,imp1_Current_ratio_real_status,imp1_Current_ratio_imag_status,imp1_Current_ratio_mag_status,imp1_Battery_impedance_real_status,imp1_Battery_impedance_imag_status,imp1_Battery_impedance_mag_status,imp1_Rectified_Impedance_real_status,imp1_Rectified_Impedance_imag_status,imp1_Rectified_Impedance_mag_status,imp2_Re_status,imp2_Rct_status,imp2_Sense_current_real_status,imp2_Sense_current_imag_status,imp2_Sense_current_mag_status,imp2_Battery_current_real_status,imp2_Battery_current_imag_status,imp2_Battery_current_mag_status,imp2_Current_ratio_real_status,imp2_Current_ratio_imag_status,imp2_Current_ratio_mag_status,imp2_Battery_impedance_real_status,imp2_Battery_impedance_imag_status,imp2_Battery_impedance_mag_status,imp2_Rectified_Impedance_real_status,imp2_Rectified_Impedance_imag_status,imp2_Rectified_Impedance_mag_status,battery_id
149,534,2008-05-22 12:44:24,10804.765,3.681700105682919,4.203019416205109,0.5213193105221898,4.174892211293496,4.214620092853143,3.469423844237273,-0.0002690550461595,-0.00128885934528,-0.0010198042991205,0.5078516215351652,1.4965438816810746,-2.256353178406088,0.002,0.002,0.0,0.0,-0.0006,-0.0006,28.99403425065165,25.179508727208052,84.23500000000058,535.0,2008-05-22 15:45:53,0.0643487177606421,0.092833768730939,0.21906499459603393,-0.019771154099215735,0.2199553827297148,1925.0,2009.2350000000006,536,2008-05-22 16:17:58,2838.515,4.199300346769649,3.400524264032214,-0.7987760827374344,3.4678606629897453,4.199300346769649,2.051877342511651,2.380629139072848,1.860968874172185,-0.0005352725938349,-0.0008047558542192,-0.0002694832603843,-1.8514531972432,0.0003083819002708,-1.9942060517882436,40.965385542419945,32.603239183227075,1.4368154153924828,75.9796764422933,0.00022664271560479676,0.0,0.0,0.0030912529151086643,20,False,100.48500000000013,537.0,2008-05-22 17:06:57,0.0651818373818034,0.0908390534676064,2025.4850000000001,1925.0,25.698646643995403,23.678199536972524,-2.0204471070228784,23.678199536972524,23.67192071435474,38.40789275275493,14.735972038400192,23.67192071435474,846.2543780008951,-25.597081144650776,846.6414133792463,304.4977423350016,-2.0934592088063555,304.5049386439766,2.7387589707231825,-0.2498715739578048,2.750133906410533,0.080181557721231,-0.0013861576685415635,0.08019353859061935,844.8154182434082,-25.51297612984975,845.2005696003683,305.89675267537433,-2.062433878580729,305.9037053238202,2.7230575961691503,-0.2516691027615001,2.734662686573847,0.21723307502146852,-0.01974609496176135,0.21812867108548994,0.07854385449256299,-0.0013071245119413522,0.07855473030339183,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,B0007
150,538,2008-05-22 17:39:02,10037.5,3.679955956179535,4.205336542974266,0.5253805867947312,4.172379158512296,4.214647181101116,3.467729347782864,-0.0048713333825215,-0.0029054555992211,0.0019658777833004,0.5483523895533353,1.498180503502755,-2.25840755446194,0.002,0.002,0.0,-0.0006,-0.0006,0.0,29.23623523004328,25.490818359886532,84.5,539.0,2008-05-22 20:27:44,0.0647690231569202,0.0912199045869158,0.2182325530800171,-0.019595599530354862,0.21911055370469154,1926.0,2010.5,540,2008-05-22 20:59:50,2828.328,4.200084247735837,3.387847710477503,-0.8122365372583338,3.4662499547181245,4.200086391757318,2.003221375307111,2.3878870431893686,1.867148837209302,-0.0024987283046145,-0.0045554064752978,-0.0020566781706833,-1.8574211435317929,0.0028170347777114,-1.993515247147098,41.11319128215138,32.61208344144242,1.4362945145860047,75.95213088960034,-2.1440214812429303e-06,0.0,0.0,0.0030946411233386062,19,False,100.67200000000003,541.0,2008-05-22 21:48:39,0.063543167392366,0.0885277806882068,2025.672,1925.0,26.01053947685425,23.798413005555997,-2.212126471298255,23.780487539607,23.703251528067923,38.738944860470426,15.035693332402502,23.703251528067923,845.5627619425455,-25.248968640963234,845.9396519854937,304.9255611101786,-2.1932170291741686,304.9334485085136,2.7320256622986006,-0.24812172409453392,2.743269693162841,0.07959247593716494,-0.0014573494784525037,0.07960581695649212,843.3773028055826,-25.64451781908671,843.7670983048539,307.4942196210225,-1.8348960777123768,307.49969421766525,2.703452385275053,-0.253541455205606,2.715315463985198,0.2151074706760531,-0.01993225429060174,0.21602897653267317,0.07702391620162596,-0.0011931491843344042,0.07703315696510936,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,B0007
151,542,2008-05-22 22:20:44,10555.125,3.678840427248577,4.201837110532792,0.522996683284215,4.173774108358943,4.2146361817942335,3.4666311734732704,-0.0038963383787165,0.0057684742791994,0.0096648126579159,0.5191813677586598,1.496567847421288,-2.259097266720638,0.002,0.002,0.0,-0.0006,0.0,0.0006,29.260162178612,25.42722650994729,37470.875,543.0,2008-05-23 11:41:10,0.0635306909323588,0.0911672550374616,0.21729744966960274,-0.01990237097185299,0.21820697973074735,1926.0,39396.875,544,2008-05-23 12:13:16,2838.265,4.18985671710645,3.3798450546195107,-0.8100116624869389,3.462469269360201,4.189989265375979,1.9865974995249176,2.3823311258278146,1.867588741721854,-0.0031003928099859,-0.0030392429450324,6.114986495349981e-05,-1.857823928669184,0.0021921104214289,-1.99378580594933,40.78738321989129,32.26742656599958,1.4418575315878015,76.24630662526647,-0.00013254826952913135,0.0,0.0,0.003094914146556378,18,False,100.73500000000013,545.0,2008-05-23 13:02:15,0.0642248117674788,0.087404820535234,15142.735,15042.0,26.040047218456927,23.79861825295778,-2.2414289654991464,23.783156620293063,23.32719332912165,38.44322381977396,15.116030490652314,23.32719332912165,844.8933537801106,-25.564259568850197,845.28001906416,305.482629776001,-1.7731253802776337,305.4877756449109,2.724006874617072,-0.2512633082522351,2.7355706357239113,0.0789525982237386,-0.0013546201723875519,0.0789642182389627,842.8175366719563,-25.89413019021352,843.2152193242792,307.5829954147339,-1.7367628415425618,307.58789867852073,2.7003693126514254,-0.2540649446542032,2.712294862438757,0.21472224444460125,-0.01993383143780546,0.21564554225654176,0.07689797782757038,-0.0011957062093204648,0.07690727343566742,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,B0007
152,546,2008-05-23 17:12:57,10807.328,3.692665975052786,4.2029683636290125,0.5103023885762266,4.176667622988601,4.214834925217452,3.476948610617256,0.001887204105667,-0.0020048291470149,-0.0038920332526819,0.5108276673272917,1.4970569660222035,-2.2567865372680984,0.002,0.002,0.0,-0.0006,0.0,0.0006,28.954663869279077,25.255921086783268,,,,0.0635306909323588,0.0911672550374616,0.21729744966960274,-0.01990237097185299,0.21820697973074735,,84.67200000000048,547,2008-05-23 20:14:29,2864.547,4.202364184888896,3.365955839237344,-0.8364083456515523,3.480518309485383,4.202670619155847,2.1908121182442706,2.4111081967213113,1.8754472131147537,0.0006906636056672,-0.0024950251020196,-0.0031856887076867997,-1.8658259561850365,0.0023628760398125,-1.996213250941652,40.73001188190229,32.637733704417855,1.4672063484781797,77.58676753965592,-0.0003064342669505393,0.0,0.0,0.0030244332888963044,17,False,100.45299999999997,548.0,2008-05-23 21:03:54,0.064159122570079,0.0903288384983189,2026.453,1926.0,23.92647375558582,23.978746366219145,0.05227261063332378,23.90544739681296,23.980156385315755,38.5956553816722,14.615498996356447,23.97791363088396,844.8933537801106,-25.564259568850197,845.28001906416,305.482629776001,-1.7731253802776337,305.4877756449109,2.724006874617072,-0.2512633082522351,2.7355706357239113,0.0789525982237386,-0.0013546201723875519,0.0789642182389627,844.1679611206055,-25.59070066610972,844.5557592859708,306.4520052274068,-2.0700714488824206,306.45899677396,2.7155675112777726,-0.24977147903236357,2.7270300145112762,0.21633169466977598,-0.019688082213080875,0.21722574133818992,0.0779083571130959,-0.0012599952753807328,0.07791854526462659,Filled,Filled,Filled,Filled,Filled,Filled,Filled,Filled,Filled,Filled,Filled,Filled,Filled,Filled,Filled,Filled,Filled,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,B0007
153,549,2008-05-23 21:36:00,10790.062999999996,3.668299983478888,4.202697108977309,0.5343971254984208,4.1723894854090275,4.2148256201936745,3.4579398064036844,-0.0034458694196831,0.0005079520587141,0.0039538214783972,0.5186373641011148,1.4989725765754875,-2.2549548700674427,0.002,0.002,0.0,-0.0006,0.0,0.0006,29.42943562413917,25.59348621208872,84.93700000000354,550.0,2008-05-24 00:37:15,0.0664364247968927,0.0867162456940854,0.216575391996844,-0.019744571932743756,0.21747355825339762,1926.0,2010.9370000000035,551,2008-05-24 01:09:21,2846.39,4.199161217470434,3.3610293799331203,-0.8381318375373135,3.4723137993738336,4.199186500777735,2.033261415031626,2.4019966996699673,1.8746237623762376,-0.0041856611169352,-0.0026026241387774,0.0015830369781577995,-1.8647784241320746,0.0012510749735953,-1.993458887321793,40.990354594470126,32.665258715232376,1.4518640367848885,76.77545672975997,-2.5283307301116054e-05,0.0,0.0,0.003046361295884119,16,False,100.61000000000013,552.0,2008-05-24 01:58:28,0.0634542700643541,0.0876873614624684,2026.6100000000001,1926.0,26.265843612835205,23.991408219051216,-2.274435393783989,23.984148116563038,23.91927093515108,38.84706977249987,14.927798837348792,23.91927093515108,844.3046709696451,-25.599697868029274,844.6926789975719,306.0814849535624,-1.8161703447500863,306.08687313587785,2.717179650736502,-0.25022329865704945,2.7286767770418234,0.07853101301224664,-0.001290029759677645,0.07854160796361702,842.3620096842448,-25.23897592226664,842.7400318395255,308.28193966547644,-2.472702294588089,308.2918561696791,2.6931731441024738,-0.24915228091209762,2.704673444835532,0.21387948618887204,-0.019534947995904068,0.2147697576606599,0.07599132645612901,-0.0013899485930865538,0.07600403708786392,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,B0007
154,553,2008-05-24 02:30:34,10574.641,3.6705639325915858,4.203581448618335,0.5330175160267494,4.172439615550392,4.2146713937987,3.459447876305385,-0.0034459731172934,-0.0002402945922894,0.003205678525004,0.5253361030002094,1.4967619414701203,-2.25880994914598,0.002,0.002,0.0,0.0,-0.0006,-0.0006,29.365754863675,25.518978023424353,85.35900000000038,554.0,2008-05-24 05:28:14,0.0632981159900529,0.0883740485896972,0.21547754826998936,-0.019737707229418498,0.21637964528836773,1926.0,2011.3590000000004,555,2008-05-24 06:00:20,2837.969,4.199571972228311,3.388753259523979,-0.8108187127043318,3.474362108592906,4.199638763972608,2.19135439601875,2.394135761589404,1.8675880794701984,0.0026139024713906,-0.0023554524186094,-0.0049693548899999995,-1.8578958465335809,0.0026139024713906,-1.9936626344417876,40.62521315513875,32.502652632323915,1.4471379752748499,76.52553971151791,-6.679174429713441e-05,0.0,0.0,0.0030710276096425604,15,False,101.03099999999995,556.0,2008-05-24 06:49:19,0.0629193439633048,0.0858239497689485,2027.031,1926.0,26.225685181406988,23.845754377023404,-2.3799308043835836,23.832539592229104,23.750323116940574,38.30628245795682,14.555959341016244,23.750323116940574,843.3621711730957,-25.31117777029673,843.7419081010007,307.00116300582886,-2.240383744239807,307.00933765319417,2.7067826268250883,-0.2515283185225579,2.718444166044414,0.077345087515831,-0.001408258963901996,0.07735790687538648,842.2889124552408,-24.88196810086568,842.6563501105328,308.5512806574503,-2.7178144355614977,308.5632500973809,2.693345365135166,-0.2422794213780302,2.7042205113337845,0.2137179568883826,-0.01902746131525325,0.21456329923975356,0.07596095028279402,-0.001472496533429747,0.07597522105203819,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,B0007
155,557,2008-05-24 07:21:25,10074.109,3.67641211431685,4.204766658811763,0.5283545444949125,4.171666582599625,4.214610951415343,3.4642547434680373,-0.0027845711022974,-0.0019517655720464,0.0008328055302510001,0.5482928652501677,1.4964253891216397,-2.2584783582795844,0.002,0.002,0.0,-0.0006,-0.0006,0.0,29.18156159876141,25.42437424452934,84.89099999999962,558.0,2008-05-24 10:10:44,0.0614560121489692,0.0888955702865366,0.21585212638192225,-0.019365889067769867,0.21671912265183824,1926.0,2010.8909999999996,559,2008-05-24 10:42:50,2838.156,4.199909046615677,3.4010627300929737,-0.7988463165227038,3.4722823212388754,4.200028390360542,2.1840705012733683,2.383761589403974,1.8609682119205293,-0.0030287003927514,-0.0019411704343355,0.0010875299584159,-1.851194762921303,0.0027107013781295,-1.9935668796843675,40.58944296824891,32.446842086875606,1.441790586562399,76.24276653144855,-0.00011934374486433086,0.0,0.0,0.0030848789598282122,14,False,100.84400000000005,560.0,2008-05-24 11:31:49,0.0623784921316839,0.0872119186682282,2026.844,1926.0,26.01813697018336,23.696928551628968,-2.3212084185543915,23.69298669556928,23.632274191626728,38.1000840545488,14.467809862922074,23.628172831563692,843.7501462300618,-25.187189777692158,844.125999950332,306.805349667867,-2.3607348402341204,306.81443195164087,2.7110013718775265,-0.24546407481986027,2.72209130088412,0.07763470662745937,-0.0014357218700206589,0.07764798110974773,843.180138905843,-25.531561930974323,843.5665992083327,307.6726071039835,-1.9595375458399453,307.67884709475203,2.6984917890537554,-0.2513166783592728,2.7101693689531796,0.21462350407817446,-0.019819671266085352,0.21553669727424574,0.0768239025801589,-0.001308643063625646,0.07683504769513533,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,B0007
156,561,2008-05-24 12:03:55,10423.047,3.677993020854544,4.203418101368225,0.5254250805136809,4.173308388953155,4.214633074793416,3.466210100780912,-0.0031135152368911,-0.0018628607713324,0.0012506544655587,0.5270265711463848,1.4984766757849677,-2.255748051528351,0.002,0.002,0.0,-0.0006,-0.0006,0.0,29.11061940894592,25.283850691977545,85.95299999999952,562.0,2008-05-24 14:59:04,0.0638237541245271,0.0901737804549904,0.2175268043209362,-0.019356125336168123,0.2183862866255762,1926.0,2011.9529999999995,563,2008-05-24 15:31:10,2829.843,4.1991089309985306,3.403129377479551,-0.7959795535189795,3.4701761898320465,4.199347098159206,2.1664368343684446,2.3803056478405313,1.8605063122923582,-0.005335159533081,-0.0093882740973474,-0.004053114564266399,-1.8509042611451945,0.0007252787010097,-1.9934697961408,40.584393586876246,32.39361892904713,1.431630947911111,75.70551863639822,-0.00023816716067504018,0.0,0.0,0.0030942468342815975,13,False,101.15700000000015,564.0,2008-05-24 16:20:01,0.0627573323918359,0.0897460999423513,2027.1570000000002,1926.0,25.87953228832461,23.60368440270989,-2.27584788561472,23.59651674656068,23.53981212995311,38.06252865040494,14.522716520451834,23.53981212995311,844.8762741088867,-25.11516499519348,845.2494839187128,305.66338984171546,-2.3378199140230813,305.67232994086805,2.7268852712784986,-0.24587098782205596,2.737947374470189,0.07887975448830571,-0.0014488835946850909,0.07889306009913884,843.5555178324381,-25.760484218597412,843.9487627887901,307.0803316434224,-1.7560537258783975,307.08535264144797,2.7072163946078267,-0.2506623921741816,2.718796101601568,0.21543622799580814,-0.019818035710611547,0.21634584089482492,0.07747784234219399,-0.0012488558275706558,0.07748790676537808,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,B0007
157,565,2008-05-24 16:52:07,10534.046,3.679078672950222,4.203082461113183,0.5240037881629616,4.174003023265578,4.21461935257323,3.466914927624725,-0.0015527897142839,0.000604174281268,0.0021569639955519,0.5195386971891812,1.496392882388503,-2.2584636147375927,0.002,0.002,0.0,-0.0006,-0.0006,0.0,29.06555232624057,25.219518229828754,85.95399999999972,566.0,2008-05-24 19:49:07,0.0645467994623144,0.090247979907766,0.21707798892607216,-0.01965000453674745,0.21796553845615618,1926.0,2011.9539999999997,567,2008-05-24 20:21:13,2829.625,4.199049111453085,3.3918482072725205,-0.8072009041805641,3.4635011119445216,4.199148920577739,1.987193667465448,2.375036544850498,1.8605069767441862,-0.0028111572773456,-0.0017819775524088,0.0010291797249368,-1.8508582746706244,-0.000179521434056,-1.9934414275491172,40.884444140401214,32.417221778010834,1.4318084249673686,75.71490373149528,-9.980912465401559e-05,0.0,0.0,0.0031095405302119738,12,False,101.375,568.0,2008-05-24 21:10:04,0.0639348747828076,0.0889222460552442,2027.375,1926.0,25.830620910258844,23.564912977596137,-2.265707932662707,23.5601547870927,23.50487454690601,38.35118171026275,14.846307163356741,23.49802323358846,844.7686169942219,-25.563998341560364,845.1553314447812,305.6930073102315,-1.7475030322869618,305.69800209556666,2.7233307905586734,-0.2480968258386053,2.7346083137802606,0.07881323195210788,-0.0013366746192688705,0.0788245661565895,843.1882807413737,-25.350935419400532,843.569289807442,307.4708115259806,-2.0270755290985107,307.4774934456923,2.703190222246416,-0.2500784884804875,2.714733251730143,0.21494852179088914,-0.01969064746375751,0.21584853165502502,0.07695355487523277,-0.0013224253353796953,0.07696491679137395,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,B0007
158,569,2008-05-24 21:42:10,10266.812000000004,3.677423957791041,4.204197707190477,0.5267737493994358,4.173398722303291,4.214701956762942,3.464270782504146,-0.0042976108669974,0.001078914671832,0.0053765255388294,0.5339761745910122,1.497051706951649,-2.256396613983185,0.002,0.002,0.0,0.0,-0.0006,-0.0006,29.04585339751556,25.266231486558603,86.18799999999646,570.0,2008-05-25 00:34:43,0.062496919860526,0.0911554578467061,0.2170116402227259,-0.019696966619519224,0.21790370002863255,1926.0,2012.1879999999965,571,2008-05-25 01:06:49,2819.437,4.199648027535327,3.402983452982521,-0.7966645745528056,3.467453100453348,4.199648027535327,2.1314172797434523,2.3778833333333336,1.8600413333333332,-0.0012140078544291,-0.0023297951523034,-0.0011157872978743,-1.8504182940365097,0.001281010018485,-1.9940355259074865,40.65159637790841,32.40094040453025,1.4262562585106868,75.42130177927987,0.0001264755402168305,0.0,0.0,0.0031155768948314577,11,False,101.5630000000001,572.0,2008-05-25 01:55:30,0.062650916165869,0.0880368886324022,2028.563,1927.0,25.846412800702968,23.60006077317038,-2.2463520275325877,23.59598587810552,23.54318689619068,38.13413916820579,14.590952272015112,23.52742809133315,845.0582605997721,-25.77431229750315,845.45122803289,305.84771267573035,-1.7646122872829437,305.8528031676357,2.723822666425527,-0.24797196768829832,2.735086838638341,0.07886251138317657,-0.0013219854758644886,0.07887359093676445,842.7050959269205,-25.206252058347065,843.0819852446317,308.3154223759969,-2.285146176815033,308.32389068630215,2.6951019077077527,-0.24922871433102883,2.7066010502061557,0.21415385055274316,-0.019551084619913475,0.21504445265196143,0.07627828747448834,-0.001380683908275375,0.07629078206503885,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,B0007
159,573,2008-05-25 02:27:37,10568.109,3.679864183139651,4.203180136405158,0.5233159532655072,4.1746908334356565,4.214669612650231,3.4669879191412143,0.0020457614269652,-0.0026020125974034,-0.0046477740243685995,0.5157693405738868,1.4973333834369935,-2.25866372505632,0.002,0.002,0.0,0.0,-0.0006,-0.0006,29.05618290210888,25.207190052999604,85.89099999999962,574.0,2008-05-25 05:25:11,0.0633478734450752,0.0917263788119531,0.21759947378189431,-0.01919257694865766,0.2184442400249717,1926.0,2011.8909999999996,575,2008-05-25 05:57:17,2819.579,4.199193175738452,3.4181159643802896,-0.7810772113581628,3.4675864728547836,4.199193175738452,2.188995882590831,2.3693,1.853376,-0.0056214561046911,-0.0010660964869386,0.0045553596177525,-1.843689287692697,0.0005356664506589,-1.993771785891296,40.53138082339522,32.36314241861483,1.4260877528924913,75.41239109930522,0.00011889350115978914,0.0,0.0,0.0031230980457681223,10,False,102.42099999999982,576.0,2008-05-25 06:45:59,0.0657930247569073,0.0902509933428324,2029.4209999999998,1927.0,25.811124747848257,23.56917446669163,-2.241950281156626,23.55242060245302,23.46586744951261,37.8571311440432,14.39126369453059,23.458033825865048,845.3469416300455,-25.21739673614502,845.7229858655965,305.2730652491251,-2.2906456092993417,305.2816591672418,2.7270016351961037,-0.24053392969694334,2.7375891747480443,0.07939515172191011,-0.0015338521217404175,0.0794099667502543,845.0105857849121,-25.41474656263987,845.3926894830613,305.4142961502075,-2.2941812674204507,305.42291263200025,2.7290110590668357,-0.24858017145139044,2.7403090085148962,0.21787867617372184,-0.01957862148585726,0.2187565769308434,0.07917315059069002,-0.0013935421812645433,0.0791854136458669,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,B0007
160,577,2008-05-25 07:18:06,10798.344,3.681895191838304,4.202588683797826,0.5206934919595221,4.175753535378941,4.214658147798891,3.468924388400469,0.0023122130158259,-0.0005507875214649,-0.0028630005372908,0.502595244074321,1.4981440474450978,-2.257828874652089,0.002,0.002,0.0,0.0,-0.0006,-0.0006,28.98532286604206,25.097670267805956,85.65600000000086,578.0,2008-05-25 10:19:30,0.0672937953995353,0.0887764223987608,0.21782670976745716,-0.02023425214583329,0.21876448625866393,1927.0,2012.6560000000009,579,2008-05-25 10:51:37,2810.672,4.199053572226856,3.3989491882730096,-0.8001043839538466,3.462182535852444,4.199053572226856,2.032246494641712,2.3717558528428095,1.8595739130434783,-0.0014742820181318,0.0005835512713608,0.0020578332894926003,-1.8498733070449755,0.0026041426376996,-1.9938797141417293,40.821433488540606,32.382600705235255,1.4212633510031694,75.157273781763,0.00015655144523396558,0.0,0.0,0.0031325610000514327,9,False,101.32799999999997,580.0,2008-05-25 11:40:09,0.0643096731968704,0.0909389277271506,2028.328,1927.0,25.739513500458514,23.500290462054878,-2.2392230384036367,23.479425929496,23.442353018738803,38.28908688322454,14.846733864485739,23.438813900162128,845.5162595113118,-25.855075240135193,845.9114788284132,305.032386302948,-1.7072521646817524,305.03716397125237,2.7267479290762027,-0.2551072701891497,2.7386555073657433,0.07952649223075843,-0.0013114338497641719,0.07953730461406892,844.5553207397461,-25.416038632392883,844.9376691860641,306.1608109474182,-2.0931996206442514,306.1679663920323,2.717003021074485,-0.24821228763353959,2.728317202280584,0.21665075638851566,-0.019635311280610836,0.21753872228364873,0.07843981208360691,-0.0013867366432170046,0.078452069177487,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,B0007
161,581,2008-05-25 12:12:16,10279.047,3.680042055404915,4.204319926397022,0.524277870992107,4.1743362834626305,4.214699356594217,3.466506636972277,-0.0064535924016976,-0.0018930547201826,0.004560537681515,0.5288550946247552,1.497813105841087,-2.256883229165372,0.002,0.002,0.0,0.0,-0.0006,-0.0006,29.02814341192068,25.242481368878632,85.95299999999952,582.0,2008-05-25 15:05:01,0.0657954604671003,0.0891371873470344,0.21699004643203618,-0.0197666473304536,0.21788850496816886,1927.0,2012.9529999999995,583,2008-05-25 15:37:08,2811.485,4.199752520423331,3.417481499281654,-0.7822710211416775,3.465962999117946,4.199879744716988,2.1695130053947387,2.3662809364548494,1.852885618729097,-0.0001466865574273,-0.00496907175412,-0.0048223851966927005,-1.843287720729204,0.0009364024885806,-1.9940053249383376,40.643362943412974,32.4323818014572,1.4163272748795108,74.89625106252409,-0.00012722429365652488,0.0,0.0,0.0031354043580643642,8,False,102.51499999999987,584.0,2008-05-25 16:25:42,0.0643176054267762,0.0896505163929506,2029.5149999999999,1927.0,25.787730208743053,23.583748685356397,-2.2039815233866555,23.57521084692307,23.504429518319206,37.97196869978974,14.467539181470535,23.504429518319206,844.5799929300944,-25.811051289240517,844.9743042403443,305.88074048360187,-1.840997576713562,305.88628061891575,2.7213433015638104,-0.2499720905927047,2.732799921516668,0.07856535172860578,-0.0012534419729701503,0.07857534988162089,843.7291170756022,-25.57888905207316,844.1167588469698,306.89330705006915,-1.610619992017746,306.8975334030671,2.709292111487124,-0.2519126830569196,2.720978453654364,0.21563507231790224,-0.019879791955342768,0.2165495106014665,0.07770917711179416,-0.0012113874119910604,0.07771861853413328,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,B0007
